name,handi,move,wrbefore,wrafter,wrdiff,shaperat,shapelog,pntavebf,pntaveaf,pntavediff,pntstdbf,pntstdaf,pntstddiff,dist01,dist12,dist20,dist0b,dist1b,dist2b,lastown1,afterown1,diffown1,lastown2,afterown2,diffown2,bdec30,bdecsum,wdec30,wdecsum,label1,label2,rand
Tak14_Kob_0329_7,3,55,0.271685,0.290258,0.018573,3.660536315,17.28306156,23.4737,21.9581,-1.5156,45.0275,45.6304,0.6029,3.16227766,1.414213562,2,8.062257748,9.219544457,8.062257748,56,90,34,64,59.375,-4.625,0,42,1,140,bad,KATACHI,0.953557013
Tak14_Kob_0329_7,3,69,0.244406,0.264981,0.020575,19.5815522,20.39713889,23.3877,24.5119,1.1242,42.62,44.5751,1.9551,1.414213562,1,1,1,1,0,63,84,21,43.375,40.875,-2.5,0,0,1,38,bad,BIBIRI,0.221107608
Tak15_Sue_0329_8,2,35,0.437087,0.451613,0.014526,0.637884108,14.77296473,6.02112,5.27475,-0.74637,42.5285,45.4448,2.9163,8.246211251,5.099019514,3.16227766,12.20655562,8.062257748,9.848857802,55,91,36,80.125,72.375,-7.75,0,187,0,152,bad,KATACHI,0.988997485
Tak16_cho_0329_9,2,17,0.447401,0.439314,-0.008087,11.4886678,21.3383493,5.88379,6.64424,0.76045,37.3012,38.6349,1.3337,1.414213562,1,1,3,2.236067977,3.16227766,30,92,62,30.75,30.75,0,0,126,0,122,bad,KATACHI,0.378485411
Tak16_cho_0329_9,2,27,0.482991,0.478803,-0.004188,27.36512851,20.67890927,2.85061,3.37989,0.52928,36.1317,34.8634,-1.2683,1.414213562,4,3.16227766,3.16227766,4,0,84,97,13,37.875,36.75,-1.125,0,105,0,62,bad,POKA,0.832258698
Tak16_cho_0329_9,2,31,0.514316,0.508489,-0.005827,43.33864079,21.71677673,0.859129,1.56369,0.704561,34.07,33.4471,-0.6229,1,9.219544457,8.485281374,1,0,9.219544457,72,84,12,56.875,44.375,-12.5,0,196,1,317,bad,reigai,0.448593232
Tak16_cho_0329_9,2,57,0.6239,0.621994,-0.001906,56.46134275,21.15688757,-3.81148,-4.46518,-0.6537,27.1666,28.5675,1.4009,1,1.414213562,2.236067977,8.94427191,9.848857802,10.44030651,66,86,20,51.25,32.625,-18.625,0,102,1,167,bad,POKA,0.407604907
Tak16_cho_0329_9,2,71,0.600017,0.561934,-0.038083,1.429443836,15.98258195,-0.78053,1.40766,2.18819,27.9088,27.455,-0.4538,6.32455532,1,6.708203932,6.32455532,0,1,13,63,50,57,53.8,-3.2,0,141,0,77,bad,KATACHI,0.428062103
Tak17_cho_0329_10,3,27,0.342592,0.341837,-0.000755,6.079188232,19.99074647,17.3004,17.4861,0.1857,41.7552,40.1257,-1.6295,1.414213562,2,1.414213562,2,1.414213562,1.414213562,79,95,16,74,69.5,-4.5,0,49,0,81,bad,OTUKIAI,0.612512477
Tak17_cho_0329_10,3,35,0.364915,0.371859,0.006944,7.001957029,18.65156358,15.1376,15.3733,0.2357,38.4165,41.0251,2.6086,3,1.414213562,4.123105626,2.236067977,5.099019514,6,52,76,24,58.875,57.375,-1.5,0,85,1,106,bad,KATACHI,0.743926837
Tak17_cho_0329_10,3,37,0.371859,0.400228,0.028369,21.10913816,19.29751388,15.3733,12.2723,-3.101,41.0251,38.7587,-2.2664,1,1.414213562,1,1,1.414213562,2,73,94,21,59.75,53.25,-6.5,0,28,0,128,bad,KATACHI,0.083060251
Tak17_cho_0329_10,3,39,0.400228,0.391393,-0.008835,47.38813194,21.78592383,12.2723,12.3816,0.1093,38.7587,35.9188,-2.8399,1,2.236067977,1.414213562,1.414213562,1,2,64,98,34,36,34.625,-1.375,0,17,1,99,bad,POKA,0.252113251
Tak17_cho_0329_10,3,43,0.414744,0.413893,-0.000851,18.66549567,20.78975765,10.464,10.4056,-0.0584,34.1363,34.3428,0.2065,2.828427125,2,2,2.828427125,0,2,60,94,34,19.375,14.25,-5.125,0,41,1,183,bad,IKKI,0.910498218
Tak18_Kob_0329_11,2,11,0.414077,0.414683,0.000606,13.74916053,19.12194096,9.62335,8.94418,-0.67917,46.3048,44.3011,-2.0037,1,1,1.414213562,1,0,1,63,91,28,57.375,52.5,-4.875,0,66,0,62,bad,AJIKESHI,0.490167698
Tak18_Kob_0329_11,2,23,0.392335,0.406742,0.014407,0.01290249,11.45326038,11.2322,9.35799,-1.87421,45.5597,42.7716,-2.7881,7.280109889,9.848857802,2.828427125,2.236067977,7.211102551,3,35,90,55,53.125,36.875,-16.25,0,201,1,282,bad,SOPPO,0.636817155
Tak18_Kob_0329_11,2,37,0.42476,0.413702,-0.011058,2.590717487,17.13941644,7.20345,7.41992,0.21647,38.1831,37.6064,-0.5767,1.414213562,1,1,3.16227766,2,3,32,75,43,22.625,20.5,-2.125,0,32,0,95,bad,KATACHI,0.65374373
Tak18_Kob_0329_11,2,63,0.338526,0.333894,-0.004632,22.55429519,19.90037333,12.2127,11.8957,-0.317,35.4305,34.8938,-0.5367,1,2.236067977,3.16227766,1,0,2.236067977,44,71,27,64.875,61.875,-3,0,44,0,101,bad,HOUCHI,0.707863513
Tak18_Kob_0329_11,2,65,0.333894,0.328072,-0.005822,16.04930216,20.89191269,11.8957,12.7591,0.8634,34.8938,33.376,-1.5178,1,1,1.414213562,1.414213562,2.236067977,2,53,92,39,52.875,52.625,-0.25,0,37,0,49,bad,HOUCHI,0.378108306
Tak18_Kob_0329_11,2,75,0.492296,0.620197,0.127901,10.53810838,18.14923731,8.06642,-3.30329,-11.36971,51.2625,47.5646,-3.6979,1,1.414213562,1,9,8,9.055385138,32,34,2,18.2,14.4,-3.8,0,121,0,62,bad,POKA,0.221842059
Tak19_Sue_0330_1,3,37,0.420083,0.447057,0.026974,0.390234379,15.66442133,5.42169,2.82886,-2.59283,42.8246,41.8853,-0.9393,5,8,6.403124237,1,5.830951895,7.071067812,52,87,35,53.75,49.875,-3.875,0,74,1,177,bad,SOPPO,0.273285166
Tak19_Sue_0330_1,3,45,0.440887,0.484034,0.043147,0.11762766,15.02157088,3.20124,-0.822246,-4.023486,40.8809,38.8543,-2.0266,2,4.123105626,2.236067977,2,4,1,90,96,6,44.75,33.875,-10.875,0,176,1,158,bad,KATACHI,0.290994812
Tak19_Sue_0330_1,3,59,0.445386,0.513469,0.068083,4.683637186,18.16044324,1.41083,-2.07057,-3.4814,34.7376,33.6762,-1.0614,11.18033989,9.055385138,9.848857802,9.848857802,9.055385138,0,46,96,50,44.5,26.875,-17.625,0,88,0,140,bad,SOPPO,0.687446343
Tak19_Sue_0330_1,3,77,0.741396,0.811805,0.070409,0.608918618,15.66442133,-7.70399,-10.5851,-2.88111,25.8422,22.7369,-3.1053,8.246211251,3.16227766,5.830951895,11.66190379,8.246211251,7.071067812,52,98,46,52.125,45.625,-6.5,0,65,1,151,bad,KATACHI,0.486055941
Tak20_Kob_0330_2,2,9,0.413378,0.409424,-0.003954,23.20936383,19.03214743,9.59337,10.2131,0.61973,45.4269,46.0538,0.6269,3.605551275,1,4.242640687,5.830951895,7,8,33,83,50,49.75,46.625,-3.125,0,115,0,125,bad,HOUCHI,0.385568368
Tak20_Kob_0330_2,2,11,0.409424,0.422887,0.013463,60.91087617,19.89781005,10.2131,9.06018,-1.15292,46.0538,46.807,0.7532,1,5.385164807,5.099019514,9.055385138,9.219544457,4,73,80,7,62.125,55.5,-6.625,0,129,1,151,bad,HOUCHI,0.136901335
Tak20_Kob_0330_2,2,23,0.437224,0.466178,0.028954,1.681420387,16.03288977,7.43323,4.10028,-3.33295,42.0374,39.8656,-2.1718,6.08276253,1,6,4.472135955,3.605551275,2.828427125,34,86,52,36,35.75,-0.25,0,141,0,143,bad,AJIKESHI,0.493463197
Tak20_Kob_0330_2,2,29,0.478292,0.472991,-0.005301,10.42511375,20.13843135,3.23784,4.14298,0.90514,41.0772,40.7882,-0.289,1,2.828427125,2.236067977,1,0,2.828427125,49,89,40,51.5,43,-8.5,0,82,3,251,bad,KATACHI,0.499428484
Tak20_Kob_0330_2,2,31,0.472991,0.513561,0.04057,44.50639136,21.29580654,4.14298,0.69918,-3.4438,40.7882,39.8466,-0.9416,3.16227766,4,1.414213562,1,4.123105626,1,80,93,13,53.125,53.75,0.625,0,104,0,107,bad,KATACHI,0.301642926
Tak20_Kob_0330_2,2,61,0.652302,0.677747,0.025445,0.872771961,18.33498689,-3.61403,-5.90824,-2.29421,30.218,30.5105,0.2925,2.236067977,2,1,1.414213562,2.236067977,2.236067977,98,91,-7,63,61.875,-1.125,0,128,2,215,bad,POKA,0.686903769
Yam01_cho_0223_1,2,15,0.404791,0.400482,-0.004309,0.396152132,16.53466475,11.2167,11.5452,0.3285,48.0982,45.781,-2.3172,6,6.403124237,4.123105626,3.16227766,5.830951895,7,50,81,31,61.25,50.25,-11,0,118,1,146,bad,IKKI,0.440538851
Yam01_cho_0223_1,2,17,0.400482,0.431584,0.031102,1.471916399,17.08225803,11.5452,8.27613,-3.26907,45.781,45.7536,-0.0274,1.414213562,1,1,2.236067977,3,2,57,86,29,53.375,47.625,-5.75,0,41,1,65,bad,BIBIRI,0.560610054
Yam01_cho_0223_1,2,23,0.453247,0.491178,0.037931,0.13302741,15.41254041,5.8779,1.83179,-4.04611,45.7314,45.5013,-0.2301,1.414213562,2.236067977,1,2.236067977,3,1.414213562,36,59,23,21.875,14.875,-7,0,48,0,72,bad,KATACHI,0.757220176
Yam01_cho_0223_1,2,29,0.499195,0.516279,0.017084,12.58252198,19.51365477,-0.174187,-2.39696,-2.222773,41.3264,40.0245,-1.3019,1,1.414213562,2.236067977,2.236067977,1.414213562,0,52,83,31,40.75,29.625,-11.125,0,22,1,55,bad,KATACHI,0.150633093
Yam01_cho_0223_1,2,49,0.639158,0.654812,0.015654,40.75346709,21.29358877,-14.1774,-16.2265,-2.0491,41.0974,42.0809,0.9835,1,1.414213562,1,1,2,1.414213562,49,72,23,46.125,46.25,0.125,0,33,0,43,bad,HOUCHI,0.012402271
Yam01_cho_0223_1,2,53,0.673484,0.697822,0.024338,25.44377787,20.43067476,-17.9376,-18.3422,-0.4046,41.9714,40.4687,-1.5027,1,1.414213562,1,2.828427125,2.236067977,3.605551275,48,61,13,38.125,33.25,-4.875,0,12,1,108,bad,POKA,0.210081709
Yam02_Kob_0223_2,2,11,0.392793,0.432134,0.039341,0.187614387,17.32127646,11.2521,7.23038,-4.02172,43.9922,43.3119,-0.6803,2.828427125,1.414213562,1.414213562,1.414213562,1.414213562,0,70,85,15,50,50,0,0,116,2,216,bad,KATACHI,0.166167903
Yam02_Kob_0223_2,2,25,0.416844,0.410473,-0.006371,48.49553697,21.15163336,7.30683,7.61626,0.30943,41.1092,40.193,-0.9162,1.414213562,1,1,1.414213562,0,1,85,93,8,55.875,55.5,-0.375,0,34,0,75,bad,BIBIRI,0.018731911
Yam02_Kob_0223_2,2,27,0.410473,0.436322,0.025849,2.931778461,20.44974334,7.61626,5.99005,-1.62621,40.193,40.7744,0.5814,1.414213562,1,1,2,3.16227766,3,92,86,-6,50.625,45.75,-4.875,0,81,1,194,bad,BIBIRI,0.599175185
Yam02_Kob_0223_2,2,33,0.455564,0.454271,-0.001293,2.788075267,15.65502092,3.56067,3.41239,-0.14828,40.7329,38.6305,-2.1024,8.062257748,1.414213562,9.219544457,5.656854249,6.403124237,7.810249676,54,86,32,31.375,30.125,-1.25,0,21,0,118,bad,AJIKESHI,0.549962857
Yam02_Kob_0223_2,2,35,0.454271,0.50395,0.049679,0.494082371,14.9449417,3.41239,-0.331893,-3.744283,38.6305,38.8859,0.2554,2.236067977,4.472135955,6.708203932,7.810249676,5.656854249,2,72,92,20,60.75,45.625,-15.125,0,45,1,137,bad,KATACHI,0.622104818
Yam02_Kob_0223_2,2,39,0.518386,0.549719,0.031333,0.814573703,14.67681276,-1.06639,-3.45334,-2.38695,38.4613,37.5324,-0.9289,1,1,1.414213562,3.605551275,2.828427125,2.236067977,38,83,45,42.125,39.375,-2.75,0,26,0,101,bad,KATACHI,0.037760366
Yam02_Kob_0223_2,2,47,0.624881,0.662894,0.038013,19.73966966,18.678333,-8.18595,-11.3031,-3.11715,32.454,33.4288,0.9748,1.414213562,3.605551275,3.605551275,6.403124237,5,7.071067812,45,91,46,79.625,77.375,-2.25,0,148,0,59,bad,CHIISAI,0.811738933
Yam02_Kob_0223_2,2,55,0.70375,0.752898,0.049148,21.80484168,20.19016659,-13.6263,-17.8908,-4.2645,31.28,29.301,-1.979,1,2.236067977,1.414213562,1.414213562,1,2,43,89,46,62.125,47.75,-14.375,0,81,1,101,bad,HOUCHI,0.659662869
Yam02_Kob_0223_2,2,61,0.758812,0.798029,0.039217,2.560733366,16.05295065,-18.9488,-20.3648,-1.416,27.7297,25.0311,-2.6986,4.472135955,2.236067977,6.708203932,6.708203932,2.236067977,0,92,97,5,46.125,44,-2.125,0,12,1,102,bad,KATACHI,0.99929453
Yam03_Sue_0223_3,3,41,0.316224,0.314107,-0.002117,20.07608506,19.64097884,17.1388,17.6142,0.4754,37.5965,38.1377,0.5412,1,1,1.414213562,2.236067977,3.16227766,3.605551275,56,89,33,65.25,66.25,1,0,25,1,67,bad,KATACHI,0.355236676
Yam03_Sue_0223_3,3,43,0.314107,0.30632,-0.007787,16.66697277,19.82776758,17.6142,18.5113,0.8971,38.1377,38.3581,0.2204,1,1.414213562,1,3.16227766,4.123105626,3.605551275,57,93,36,69.5,67.375,-2.125,0,154,0,152,bad,KATACHI,0.719740187
Yam03_Sue_0223_3,3,55,0.379042,0.44082,0.061778,39.7157562,19.26023394,15.7035,9.48453,-6.21897,37.4333,32.3958,-5.0375,1.414213562,6.32455532,7.615773106,8.602325267,7.211102551,2,83,98,15,72.25,62.5,-9.75,0,43,1,139,bad,CHIISAI,0.23337674
Yam03_Sue_0223_3,3,57,0.44082,0.531704,0.090884,5.639175572,19.56945738,9.48453,2.03681,-7.44772,32.3958,31.4669,-0.9289,1.414213562,2,1.414213562,5.830951895,5.656854249,4.472135955,40,96,56,74.125,50.125,-24,2,202,0,131,bad,POKA,0.56023049
Yam03_Sue_0223_3,3,59,0.531704,0.538541,0.006837,8.152631594,19.03029475,2.03681,2.23501,0.1982,31.4669,30.4699,-0.997,1,2,2.236067977,10.19803903,11.18033989,11.70469991,33,90,57,11,9.75,-1.25,0,64,0,129,bad,KATACHI,0.349859682
Yam03_Sue_0223_3,3,61,0.538541,0.641115,0.102574,26.35683135,19.92849917,2.23501,-4.3621,-6.59711,30.4699,27.9839,-2.486,3.16227766,4.123105626,6.403124237,4.123105626,7,8.94427191,89,99,10,37,26.25,-10.75,0,27,2,208,bad,SOPPO,0.719300568
Yam03_Sue_0223_3,3,63,0.641115,0.66104,0.019925,28.45268267,18.92522272,-4.3621,-4.46501,-0.10291,27.9839,29.6318,1.6479,5,3.16227766,4.123105626,2.236067977,5.830951895,6,62,91,29,55,50.75,-4.25,0,97,0,70,bad,CHIISAI,0.905633217
Yam03_Sue_0223_3,3,89,0.9173131,0.9332635,0.0159504,0.522497402,16.13700062,-10.9394,-11.5459,-0.6065,16.1218,14.6598,-1.462,12.04159458,9.899494937,2.236067977,7.280109889,11.04536102,7.211102551,18,99,81,74.125,66.75,-7.375,2,147,1,115,bad,CHIISAI,0.449700276
Yam03_Sue_0223_3,3,97,0.893697,0.898629,0.004932,17.32453064,18.97963519,-8.48583,-7.60404,0.88179,17.3011,15.2496,-2.0515,1.414213562,4,5.099019514,8.062257748,8.544003745,12.36931688,92,99,7,19.6,19.4,-0.2,0,1,1,62,bad,BIBIRI,0.762433546
Yam03_Sue_0223_3,3,99,0.898629,0.9119808,0.0133518,63.0013844,19.77920915,-7.60404,-7.56247,0.04157,15.2496,14.6659,-0.5837,2,2,4,12.36931688,12.04159458,12.04159458,97,99,2,59.6,59.4,-0.2,0,0,0,11,bad,CHIISAI,0.639785033
Yam04_cho_0229_1,3,15,0.302706,0.299973,-0.002733,44.11308942,21.70180925,21.4809,21.7017,0.2208,44.1414,43.6289,-0.5125,1.414213562,1,1,1.414213562,0,1,60,92,32,48.625,47.125,-1.5,0,33,0,108,bad,KATACHI,0.518841566
Yam04_cho_0229_1,3,23,0.332276,0.390862,0.058586,0.080500569,13.36664513,19.2984,13.1653,-6.1331,46.1335,48.4607,2.3272,3,3.605551275,2,1.414213562,2.236067977,1.414213562,75,87,12,63.5,53.625,-9.875,0,117,0,155,bad,BIBIRI,0.536285128
Yam04_cho_0229_1,3,29,0.384108,0.403517,0.019409,56.24057626,22.14952879,15.0741,12.9243,-2.1498,49.5345,50.4347,0.9002,2.236067977,2.236067977,1.414213562,1,2.828427125,1,72,81,9,50.25,51.375,1.125,0,79,0,111,bad,IKKI,0.187349142
Yam04_cho_0229_1,3,37,0.433764,0.471203,0.037439,13.61670573,18.9773239,6.38683,3.36472,-3.02211,45.6353,47.783,2.1477,1,1,1.414213562,9.848857802,8.94427191,9.433981132,31,45,14,41.75,39.625,-2.125,0,115,0,110,bad,reigai,0.643789485
Yam04_cho_0229_1,3,45,0.556754,0.567827,0.011073,91.99898069,22.96939371,-8.07628,-9.20746,-1.13118,43.0717,43.4943,0.4226,1.414213562,2.236067977,2.236067977,7.810249676,9.219544457,8.602325267,80,84,4,53,50.625,-2.375,0,88,0,86,bad,CHIISAI,0.543432388
Yam04_cho_0229_1,3,51,0.574577,0.647552,0.072975,18.53523774,19.72116941,-10.0564,-16.9369,-6.8805,42.9374,43.0399,0.1025,1,2.236067977,2,2,2.236067977,0,69,88,19,54.125,49.875,-4.25,0,120,0,133,bad,BIBIRI,0.905343785
Yam04_cho_0229_1,3,59,0.657744,0.684279,0.026535,5.486294366,20.53136457,-19.2233,-21.6327,-2.4094,43.1538,41.5159,-1.6379,2.236067977,2.236067977,1.414213562,1.414213562,2.236067977,0,23,35,12,12.125,10.75,-1.375,0,130,2,181,bad,HOUCHI,0.385120823
Yam04_Kob_0229_1,3,13,0.296478,0.306268,0.00979,9.199260183,19.16496049,22.8369,21.2052,-1.6317,45.6294,44.3525,-1.2769,1,2.828427125,2.236067977,2.236067977,2,2,53,92,39,42.25,39,-3.25,1,101,3,199,bad,KATACHI,0.79342133
Yam04_Kob_0229_1,3,23,0.335184,0.390652,0.055468,0.080500569,13.36664513,19.1321,13.2748,-5.8573,46.247,48.5437,2.2967,3,3.605551275,2,1.414213562,2.236067977,1.414213562,75,87,12,63.5,53.625,-9.875,0,117,0,155,bad,KATACHI,0.63648736
Yam04_Kob_0229_1,3,25,0.390652,0.39843,0.007778,34.52627273,19.61770273,13.2748,13.082,-0.1928,48.5437,49.6171,1.0734,2,3,3.605551275,6.708203932,8.544003745,8,75,89,14,72.125,64.875,-7.25,0,148,0,176,bad,HOUCHI,0.948876109
Yam04_Kob_0229_1,3,37,0.439627,0.478392,0.038765,13.61670573,18.9773239,6.03915,2.80398,-3.23517,45.6393,47.722,2.0827,1,1,1.414213562,9.055385138,8.062257748,8,31,45,14,41.75,39.625,-2.125,0,115,0,110,bad,CHIISAI,0.284707964
Yam04_Kob_0229_1,3,41,0.489421,0.49638,0.006959,6.728130456,18.82009949,0.886089,-0.801029,-1.687118,46.425,43.8874,-2.5376,2.236067977,1.414213562,2.236067977,7.071067812,8.062257748,9,57,86,29,37.75,34.5,-3.25,0,129,1,187,bad,KATACHI,0.994008892
Yam04_Kob_0229_1,3,43,0.49638,0.558818,0.062438,3.012259475,17.27192919,-0.801029,-8.13905,-7.338021,43.8874,43.4201,-0.4673,1,3.16227766,3,8.062257748,7.615773106,5.656854249,45,85,40,44,42.375,-1.625,0,38,1,116,bad,SOPPO,0.461026853
Yam04_Kob_0229_1,3,51,0.575589,0.645035,0.069446,18.53523774,19.72116941,-10.0777,-16.7382,-6.6605,43.1603,42.8446,-0.3157,1,2.236067977,2,2,2.236067977,0,69,88,19,54.125,49.875,-4.25,0,120,0,133,bad,IKKI,0.297352369
Yam04_Kob_0229_1,3,53,0.645035,0.648242,0.003207,17.11056322,19.35638928,-16.7382,-17.39,-0.6518,42.8446,43.827,0.9824,2,1,2.236067977,4.123105626,2.236067977,2.828427125,37,49,12,28.875,28.5,-0.375,0,11,0,59,bad,HOUCHI,0.672967282
Yam04_Sue_0229_1,3,13,0.295538,0.304347,0.008809,9.199260183,19.16496049,23.1965,21.3524,-1.8441,45.8683,44.2168,-1.6515,1,2.828427125,2.236067977,2.236067977,2,2,53,92,39,42.25,39,-3.25,1,101,3,199,bad,KATACHI,0.065090813
Yam04_Sue_0229_1,3,19,0.299115,0.320257,0.021142,21.89127129,20.54337452,21.1841,19.5132,-1.6709,42.4086,43.6269,1.2183,1,1,1.414213562,1.414213562,1,0,28,68,40,60.875,57.875,-3,0,203,1,235,bad,HOUCHI,0.457860859
Yam04_Sue_0229_1,3,23,0.334848,0.387976,0.053128,0.080500569,13.36664513,19.0395,13.5274,-5.5121,46.1321,48.6002,2.4681,3,3.605551275,2,2.236067977,1.414213562,2.236067977,75,87,12,63.5,53.625,-9.875,0,117,0,155,bad,BIBIRI,0.830168115
Yam04_Sue_0229_1,3,37,0.439539,0.480923,0.041384,13.61670573,18.9773239,6.04274,2.68456,-3.35818,45.9924,48.4615,2.4691,1,1,1.414213562,9.055385138,8.062257748,8,31,45,14,41.75,39.625,-2.125,0,115,0,110,bad,CHIISAI,0.028242742
Yam04_Sue_0229_1,3,51,0.580917,0.645799,0.064882,18.53523774,19.72116941,-10.722,-16.9551,-6.2331,43.1372,42.756,-0.3812,1,2.236067977,2,2,2.236067977,0,69,88,19,54.125,49.875,-4.25,0,120,0,133,bad,POKA,0.073167215
Yam04_Sue_0229_1,3,63,0.710236,0.716487,0.006251,4.777344119,19.30662416,-24.3205,-24.3818,-0.0613,40.6324,40.3345,-0.2979,2.828427125,1,3.605551275,2.236067977,1,2,39,57,18,42.125,34.625,-7.5,0,71,0,98,bad,AJIKESHI,0.711305587
Yam04_Sue_0229_1,3,65,0.716487,0.727847,0.01136,0.150207194,15.11694913,-24.3818,-26.6742,-2.2924,40.3345,41.67,1.3355,5.099019514,4,1.414213562,2.236067977,6.08276253,2.236067977,25,74,49,34.375,31.25,-3.125,0,27,0,71,bad,SOPPO,0.201540273
Yam04_Sue_0229_1,3,67,0.727847,0.723275,-0.004572,87.88581645,22.44414012,-26.6742,-26.0997,0.5745,41.67,41.3515,-0.3185,1.414213562,7,6.08276253,1.414213562,0,7,68,69,1,35.375,23.5,-11.875,0,19,1,99,bad,SOPPO,0.397612987
Yam05_Kob_0229_2,2,15,0.453485,0.484165,0.03068,0.979907726,15.77126636,5.35594,2.47351,-2.88243,42.2043,42.3334,0.1291,1.414213562,3.16227766,2.828427125,6,5.099019514,4.472135955,78,84,6,53.375,44.25,-9.125,0,96,1,152,bad,BIBIRI,0.716968935
Yam05_Kob_0229_2,2,17,0.484165,0.482085,-0.00208,2.736898603,17.30416311,2.47351,2.42811,-0.0454,42.3334,40.3668,-1.9666,1.414213562,2.236067977,2.236067977,2,3.16227766,2.236067977,73,94,21,47,40.875,-6.125,0,99,0,127,bad,BIBIRI,0.22778856
Yam05_Kob_0229_2,2,19,0.482085,0.506663,0.024578,0.010347389,11.40880862,2.42811,0.419938,-2.008172,40.3668,39.8931,-0.4737,5,1,5.099019514,2.236067977,4.472135955,4.123105626,61,93,32,66.375,63.875,-2.5,0,142,0,177,bad,BIBIRI,0.482624148
Yam05_Kob_0229_2,2,21,0.506663,0.527137,0.020474,11.9131342,19.80202158,0.419938,-1.40797,-1.827908,39.8931,39.3307,-0.5624,1,1,1.414213562,2,2.236067977,1.414213562,64,78,14,47.125,39.75,-7.375,0,38,0,156,bad,OTUKIAI,0.587370102
Yam05_Kob_0229_2,2,23,0.527137,0.536087,0.00895,21.56026453,20.65364603,-1.40797,-1.01985,0.38812,39.3307,38.3216,-1.0091,2,2,2.828427125,1,2.236067977,2.236067977,79,96,17,57.625,55.625,-2,0,59,1,86,bad,OTUKIAI,0.041024445
Yam05_Kob_0229_2,2,27,0.500418,0.567758,0.06734,5.893257077,18.84149045,0.50746,-2.98702,-3.49448,41.1591,37.5889,-3.5702,3.16227766,1.414213562,2.828427125,2.236067977,2.236067977,1,55,95,40,40.625,42,1.375,0,26,0,108,bad,IKKI,0.745350007
Yam05_Kob_0229_2,2,43,0.651788,0.719342,0.067554,4.350990466,17.00102333,-7.03254,-11.2793,-4.24676,29.8542,27.2912,-2.563,3.605551275,6.403124237,9.899494937,1.414213562,4.123105626,10,41,97,56,14.5,5.625,-8.875,0,36,0,120,bad,CHIISAI,0.254613466
Yam05_Kob_0229_2,2,45,0.719342,0.754296,0.034954,0.596285136,15.83419734,-11.2793,-12.2678,-0.9885,27.2912,24.9313,-2.3599,3.16227766,1,3.605551275,10,7.071067812,6.403124237,47,95,48,36.5,35.375,-1.125,0,30,1,77,bad,CHIISAI,0.568185664
Yam05_Kob_0229_2,2,47,0.754296,0.782553,0.028257,39.22373111,20.23069686,-12.2678,-13.4673,-1.1995,24.9313,24.4164,-0.5149,1,1,1.414213562,6.403124237,5.656854249,5,54,85,31,42.75,40.75,-2,0,50,1,124,bad,CHIISAI,0.383206072
Yam05_Kob_0229_2,2,49,0.782553,0.801233,0.01868,19.15877381,20.55622129,-13.4673,-15.271,-1.8037,24.4164,24.3811,-0.0353,1,1,1.414213562,3.16227766,4.123105626,4,36,38,2,46,45.375,-0.625,0,15,1,95,bad,CHIISAI,0.688450782
Yam05_Kob_0229_2,2,53,0.811967,0.865245,0.053278,0.651886825,16.65130363,-15.6798,-18.6476,-2.9678,23.5152,19.8927,-3.6225,3.16227766,3.16227766,2.828427125,2.828427125,3.16227766,0,69,95,26,49.5,39,-10.5,0,57,2,131,bad,CHIISAI,0.567583185
Yam05_Kob_0229_2,2,61,0.864626,0.883722,0.019096,1.362475498,15.68104575,-18.6619,-18.8299,-0.168,19.1443,17.9015,-1.2428,5.099019514,1,5,10.19803903,5.830951895,5.385164807,45,99,54,45.125,44.875,-0.25,0,18,0,26,bad,CHIISAI,0.276026605
Yam05_Kob_0229_2,2,63,0.883722,0.897622,0.0139,26.7495723,19.38952825,-18.8299,-20.2874,-1.4575,17.9015,16.983,-0.9185,1.414213562,1.414213562,2,2.236067977,1,1,64,99,35,19,21,2,0,34,0,62,bad,CHIISAI,0.478435779
Yam05_Kob_0229_2,2,65,0.897622,0.9053941,0.0077721,22.62249753,18.56714546,-20.2874,-19.145,1.1424,16.983,15.7404,-1.2426,2.828427125,1,2.236067977,7.071067812,9.055385138,8.062257748,56,99,43,28.5,26.375,-2.125,0,20,0,40,bad,CHIISAI,0.87940343
Yam05_Kob_0229_2,2,69,0.9105351,0.9215083,0.0109732,0.418388378,13.90126248,-17.8737,-20.4417,-2.568,14.6376,15.7341,1.0965,9.055385138,2.828427125,11.04536102,11.04536102,2.828427125,0,60,95,35,0,0.125,0.125,0,50,0,54,bad,KATACHI,0.838986265
Yam05_Kob_0229_2,2,71,0.9215083,0.9332313,0.011723,3.372445976,14.79078277,-20.4417,-19.9954,0.4463,15.7341,14.7832,-0.9509,2.236067977,1,2,12.80624847,13.89244399,14.4222051,5,99,94,20.2,19.8,-0.4,0,30,0,10,bad,CHIISAI,0.3602557
Yam06_Sue_0229_3,2,9,0.416791,0.423132,0.006341,19.19679019,18.4481689,9.15259,8.58301,-0.56958,44.888,44.7357,-0.1523,1,1.414213562,1,8.544003745,8.246211251,7.615773106,61,86,25,41.25,39.5,-1.75,0,112,1,202,bad,AJIKESHI,0.577632867
Yam06_Sue_0229_3,2,11,0.423132,0.430414,0.007282,11.70514604,17.99455674,8.58301,7.14392,-1.43909,44.7357,44.3574,-0.3783,2,1,2.236067977,2.236067977,4.123105626,4.472135955,40,86,46,34.75,33.875,-0.875,0,107,0,81,bad,AJIKESHI,0.008694061
