,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,label
793,2,23,0.03702803,-3.296080097,0.981224603,0.977919585,-0.003305018,17.69236247,16.46257884,-1.229783624,0,-0.74031336,0.016530042,-0.756843403,0
794,4,13,0.013623324,-4.295971939,0.996733038,0.996624427,-0.000108611,40.63079974,40.41659827,-0.214201469,0,0.688305723,0.687277605,0.001028118,0
795,2,45,0.001381973,-6.584243316,0.98136378,0.956484661,-0.02487912,15.68696782,11.06122375,-4.625744072,1.414213562,0.976321322,0.480011709,0.496309613,0
796,4,39,0.001011406,-6.896413881,0.992703251,0.991745662,-0.000957589,32.43690405,24.63767329,-7.799230755,5,0.154130152,-0.535068071,0.689198223,0
797,3,17,0.001076462,-6.834075776,0.996716177,0.996577364,-0.000138813,34.87929995,33.89211016,-0.987189787,0,0.355793694,-0.402164139,0.757957833,0
798,2,69,0.004500004,-5.40367689,0.994090813,0.982012875,-0.012077938,23.40630685,12.94190961,-10.46439724,9.055385138,-0.069504791,0.274760203,-0.344264994,0
799,2,7,0.001669138,-6.39544804,0.977440979,0.966762877,-0.010678102,16.99752736,13.91908244,-3.078444921,9.486832981,-0.015671259,0.817341476,-0.833012735,1
800,2,47,0.001,-6.907755279,0.823332921,0.262883751,-0.56044917,6.269520902,-4.832954893,-11.1024758,8,0.85536364,0.858050912,-0.002687272,0
801,4,15,0.000888977,-7.025439625,0.996391511,0.995112493,-0.001279017,42.18214872,36.85979838,-5.322350344,2,0.346372429,0.720139974,-0.373767545,1
802,2,33,0.001624493,-6.422559699,0.984459675,0.952190539,-0.032269136,13.88103058,12.43852441,-1.442506168,7.211102551,0.695101198,0.66048985,0.034611348,0
803,2,63,0.004898076,-5.318912815,0.908111255,0.911567766,0.003456511,12.42506908,12.95913033,0.53406125,0,0.392099603,0.306907727,0.085191876,0
804,2,69,0.001,-6.907755279,0.054534306,0.020665057,-0.033869249,-4.162269063,-5.24460251,-1.082333446,7.071067812,-0.983785717,0.706213991,-1.689999709,0
805,4,39,0.00123223,-6.698929564,0.994259888,0.994296308,3.64E-05,17.55559153,17.4733185,-0.082273025,0,0.996883562,0.95093731,0.045946252,0
806,2,67,0.016440609,-4.108000818,0.001812093,0.00169469,-0.000117403,-25.76469596,-28.09850102,-2.333805063,8.544003745,-0.998133644,-0.890629835,-0.107503809,0
807,2,1,0.19348003,-1.642580978,0.993068265,0.993096964,2.87E-05,25.71459087,24.86192874,-0.852662135,6,0.341372144,0.372679849,-0.031307705,1
808,4,47,0.001492714,-6.507159544,0.988349955,0.852606468,-0.135743487,27.58149747,7.258747424,-20.32275005,1.414213562,0.613018993,0.537868307,0.075150686,1
809,4,5,0.01003715,-4.601462046,0.997113271,0.997130075,1.68E-05,45.63938485,42.72469813,-2.914686712,7.810249676,0.212836476,-0.220860945,0.433697421,0
810,2,83,0.001524016,-6.486406228,0.647711187,0.648843365,0.001132178,0.490393542,0.50237521,0.011981667,0,0.781142615,0.681956278,0.099186338,0
811,4,17,0.001407533,-6.565916786,0.99793133,0.997867711,-6.36E-05,63.43366022,60.26338345,-3.170276777,1.414213562,0.506783288,0.453987485,0.052795803,0
812,2,1,0.001,-6.907755279,0.992846574,0.992317518,-0.000529056,25.00252925,22.7135564,-2.288972846,8.246211251,0.22465974,0.82759326,-0.60293352,0
813,2,23,0.00922955,-4.685344971,0.989154288,0.98887027,-0.000284018,19.82740767,19.11313048,-0.714277192,0,0.765429228,0.091220425,0.674208803,0
814,4,21,0.001055933,-6.853330808,0.997383261,0.996877224,-0.000506037,36.42211677,31.2297071,-5.192409669,7.211102551,0.985545398,-0.839430817,1.824976215,1
815,4,29,0.000705271,-7.256928475,0.996742783,0.995231758,-0.001511025,35.63754131,24.46010216,-11.17743915,6.708203932,0.854261009,0.133401334,0.720859675,1
816,2,3,0.178016812,-1.725877286,0.993978969,0.993021886,-0.000957083,27.08722662,25.44860562,-1.638621006,3,-0.128166739,0.848656387,-0.976823126,0
817,2,29,0.001049236,-6.859693399,0.982240271,0.958253949,-0.023986322,16.28791075,13.40772734,-2.880183408,3,-0.650331684,-0.555534351,-0.094797333,1
818,2,87,0.371361613,-0.990578992,0.806066545,0.814743748,0.008677203,2.746529436,3.848919857,1.102390421,7,-0.52450574,0.574387226,-1.098892966,0
819,2,19,0.001,-6.907755279,0.993566979,0.992167096,-0.001399883,25.54319942,18.07764048,-7.46555894,8.602325267,0.624328202,0.156188991,0.468139211,1
820,2,57,0.000790895,-7.142345757,0.995372622,0.994299168,-0.001073454,9.309183639,7.668630279,-1.64055336,2,-0.946141315,0.986123224,-1.932264539,1
821,4,81,0.001100752,-6.811761769,0.997593237,0.996972339,-0.000620898,4.284139004,3.154706581,-1.129432423,7,-0.992392418,0.999751262,-1.99214368,1
822,2,63,0.413267106,-0.88366115,0.996693494,0.996387268,-0.000306226,15.23952545,13.90325094,-1.336274509,9.486832981,0.989452832,0.991574535,-0.002121703,0
823,2,49,0.368266076,-0.99894957,0.920889635,0.83501412,-0.085875515,6.138377086,7.363698904,1.225321819,9.433981132,0.974689978,0.208618985,0.766070993,1
824,2,37,0.779533565,-0.249059532,0.018084035,0.017786355,-0.00029768,-10.90402739,-10.9824019,-0.078374509,0,0.968012141,0.980090394,-0.012078253,0
825,2,21,0.001,-6.907755279,0.991096239,0.98583882,-0.005257419,19.88573209,14.89042431,-4.995307784,2.236067977,0.067264253,0.377798606,-0.310534353,0
826,2,67,0.000594025,-7.428589622,0.884378714,0.80550179,-0.078876924,3.33480415,2.076051037,-1.258753113,5,-0.99694765,-0.880521523,-0.116426127,1
827,2,49,0.001,-6.907755279,0.942137985,0.749153066,-0.192984918,12.88961472,2.651309428,-10.23830529,5,-0.10819482,-0.942563835,0.834369015,1
828,2,79,0.001424851,-6.55368835,0.995548092,0.994566213,-0.000981879,29.53204665,27.96732069,-1.564725963,0,-0.06710313,0.953320099,-1.02042323,0
829,2,1,0.001,-6.907755279,0.993603993,0.9934067,-0.000197293,25.98332996,25.33235764,-0.650972318,0,0.300895857,0.538039121,-0.237143264,0
830,4,13,0.006905923,-4.975375878,0.997465959,0.997062009,-0.00040395,47.1046985,41.62721664,-5.477481856,8.94427191,-0.033900282,-0.037672003,0.003771721,1
831,2,93,0.308004946,-1.177639439,0.993429174,0.991034472,-0.002394702,4.780367982,4.51244552,-0.267922462,0,0.998561251,0.988767928,0.009793323,0
832,2,9,0.001,-6.907755279,0.994242331,0.993327463,-0.000914868,26.73542559,25.26790244,-1.467523145,5.830951895,-0.092865411,-0.012802462,-0.080062949,1
833,2,65,0.013142711,-4.331887934,0.990519493,0.990408465,-0.000111028,7.688713392,7.39214793,-0.296565462,0,0.21348041,-0.992686402,1.206166812,0
834,2,21,0.001168781,-6.751793988,0.9891767,0.98418929,-0.00498741,23.23651147,18.97045678,-4.266054684,2.828427125,0.945535082,0.747785927,0.197749155,0
835,2,91,0.032366954,-3.430617321,0.82880382,0.124621444,-0.704182376,0.98099911,-4.372296683,-5.353295793,8.544003745,-0.99548206,-0.995446886,-3.52E-05,0
836,4,53,0.001217192,-6.711208776,0.993152383,0.995146516,0.001994133,20.45246651,18.00039524,-2.452071275,0,0.698964415,0.498868693,0.200095722,0
837,2,51,0.233728334,-1.453595803,0.957228909,0.955498266,-0.001730643,5.715067356,5.20465251,-0.510414846,7.615773106,-0.89112549,-0.978239337,0.087113847,0
838,2,99,0.891561329,-0.114781051,0.98963254,0.991039893,0.001407353,5.319495323,5.150710651,-0.168784672,0,0.98832745,-0.998140744,1.986468194,0
839,2,43,0.001,-6.907755279,0.902289542,0.860036348,-0.042253194,10.42101274,3.040899886,-7.380112852,10,0.078708963,-0.972504521,1.051213484,1
840,3,35,0.053520195,-2.927696216,0.912560516,0.845603691,-0.066956825,8.654789385,6.670470301,-1.984319084,6.08276253,0.40471931,-0.95057172,1.355291029,1
841,2,9,0.001249044,-6.685377124,0.992273858,0.991417535,-0.000856323,20.94662297,19.26773333,-1.678889638,5.099019514,0.297029329,-0.649351018,0.946380348,0
842,4,61,0.001,-6.907755279,0.153463974,0.026856371,-0.126607604,-1.771921977,-6.041639928,-4.269717951,2.236067977,0.995875247,-0.717482192,1.713357439,0
843,4,37,0.001461446,-6.528328727,0.991558101,0.985082001,-0.0064761,24.9416218,21.3064639,-3.635157899,10.81665383,0.592196943,0.01454691,0.577650033,1
844,2,31,0.000979319,-6.928652669,0.994625719,0.994593877,-3.18E-05,36.0999566,34.80025831,-1.299698288,3,0.196741205,0.181520216,0.015220989,0
845,4,53,0.002353758,-6.051742043,0.843209032,0.128163563,-0.71504547,3.574673663,-1.850663366,-5.425337029,1,-0.948274054,-0.982040251,0.033766197,1
846,4,19,0.315357327,-1.15404891,0.994356703,0.993662211,-0.000694492,34.17649957,34.12480836,-0.051691212,3.605551275,0.211734857,-0.102428403,0.314163261,0
847,3,55,0.001,-6.907755279,0.014368821,0.010065877,-0.004302945,-17.17780642,-19.36342003,-2.185613608,8,0.223659123,0.056724719,0.166934404,0
848,2,55,0.001051591,-6.857450903,0.665704637,0.658751871,-0.006952766,1.497250956,1.362244289,-0.135006667,0,-0.957124628,0.949865786,-1.906990414,1
849,4,95,0.000826486,-7.098327183,0.007960051,0.001581802,-0.006378249,-73.65616197,-90.48142443,-16.82526246,6.403124237,-0.719110507,-0.978661657,0.259551151,0
850,4,69,0.00101501,-6.892856643,0.082195399,0.019326186,-0.062869213,-2.423032981,-3.678736946,-1.255703965,9.848857802,-0.00310316,-0.984624123,0.981520964,0
851,4,31,0.010487922,-4.557530925,0.997042,0.997896284,0.000854284,62.50323408,49.02868124,-13.47455284,4.242640687,-0.391981321,0.903480646,-1.295461967,1
852,2,25,0.044836391,-3.104735175,0.987069918,0.987058809,-1.11E-05,21.12525348,21.4488835,0.323630018,4.123105626,-0.183426549,0.911686853,-1.095113402,0
853,2,79,0.00293615,-5.830656018,0.00015104,0.000666388,0.000515347,-17.39667524,-17.40069751,-0.004022265,0,-0.999181523,-0.998859669,-0.000321854,0
854,2,31,0.004146177,-5.485568609,0.982189367,0.981743624,-0.000445743,16.77836607,16.83727171,0.058905634,0,-0.367720131,-0.804977275,0.437257144,0
855,2,59,0.253441691,-1.372621497,0.327868658,0.13418346,-0.193685198,-1.882814959,-3.265656095,-1.382841136,1,-0.974506317,-0.986836426,0.01233011,0
856,4,33,0.121939301,-2.104231887,0.991951415,0.9892269,-0.002724516,21.53333719,19.62306349,-1.910273702,2.236067977,0.953494468,-0.175469143,1.128963612,0
857,2,87,0.250047594,-1.386104002,0.998402832,0.99853779,0.000134958,18.66645607,18.3088272,-0.357628874,0,-0.67913584,0.997704089,-1.676839929,0
858,3,3,0.583184361,-0.539251914,0.996686006,0.996600291,-8.57E-05,39.67113481,38.38317625,-1.287958561,9.899494937,0.681036289,0.45196151,0.229074779,0
859,2,99,0.001,-6.907755279,0.938080453,0.936961449,-0.001119004,1.202054877,1.564568521,0.362513644,0,0.995441896,0.931470306,0.06397159,0
860,4,87,0.002384027,-6.038964009,0.997945259,0.996482858,-0.0014624,15.38250622,11.16497556,-4.217530655,1.414213562,-0.988901459,-0.459412256,-0.529489204,0
861,4,11,0.00065965,-7.323801053,0.996966226,0.996933355,-3.29E-05,41.80501243,41.29263597,-0.512376466,0,0.448510685,0.885088458,-0.436577773,1
862,2,5,0.00539368,-5.222527347,0.993390673,0.993456478,6.58E-05,26.07557378,25.43570073,-0.63987305,0,-0.173648633,0.873585121,-1.047233754,0
863,2,41,0.001441886,-6.541803012,0.995324866,0.993962496,-0.00136237,32.8291295,26.81726363,-6.011865869,4,0.182054556,0.92223684,-0.740182284,0
864,2,43,0.001154509,-6.764080012,0.844487068,0.550876986,-0.293610082,7.58125931,0.178520806,-7.402738504,3.16227766,0.384744501,0.671329967,-0.286585466,0
865,2,19,0.000880302,-7.035245541,0.994740153,0.990392282,-0.004347871,32.15314977,23.51869226,-8.634457509,2.236067977,0.420704258,0.950924033,-0.530219775,1
866,2,61,0.001,-6.907755279,0.541631839,0.042098424,-0.499533416,0.180124645,-11.69465038,-11.87477503,9,0.812517077,0.660963105,0.151553972,1
867,3,19,0.009744942,-4.631006878,0.99552427,0.994930963,-0.000593307,33.95835103,30.65063841,-3.307712621,7.071067812,0.589076843,-0.291105794,0.880182637,0
868,2,87,0.001068957,-6.841071732,0.103313906,0.079757923,-0.023555982,-1.518024893,-1.53716394,-0.019139047,1,0.997626605,-0.999714704,1.997341309,0
869,2,45,0.001,-6.907755279,0.982305098,0.960655429,-0.02164967,13.47532589,12.37268538,-1.102640513,2.236067977,-0.898228601,-0.934102942,0.035874341,1
870,4,5,0.001399717,-6.571485329,0.997123573,0.997123118,-4.56E-07,45.44058694,43.3087733,-2.131813644,5,-0.378964979,0.159894032,-0.538859011,0
871,2,37,0.001,-6.907755279,0.993441342,0.989957202,-0.00348414,19.85017166,14.15091442,-5.699257238,7.211102551,-0.170027732,-0.38339732,0.213369588,1
872,2,57,0.001995482,-6.216869762,0.956284745,0.92742317,-0.028861575,13.89939395,8.352139588,-5.54725436,4.123105626,0.749147152,0.939372266,-0.190225114,0
873,2,65,0.001,-6.907755279,0.059412582,0.040136234,-0.019276347,-3.548595147,-4.07214812,-0.523552973,13,-0.989879716,0.965806928,-1.955686644,0
874,4,27,0.001255309,-6.680373726,0.99763691,0.997220759,-0.000416151,42.18807946,40.01316152,-2.174917946,9.433981132,0.988850982,-0.165653536,1.154504518,0
875,2,85,0.844973445,-0.168450078,0.993526952,0.975073342,-0.018453609,8.319691621,9.337066293,1.017374672,3,-0.954742382,-0.857603451,-0.097138931,1
876,3,43,0.323925227,-1.127242571,0.995994887,0.996691681,0.000696794,22.91679523,22.57302012,-0.343775119,9.219544457,-0.331289866,-0.441708525,0.110418659,0
877,2,39,0.000568233,-7.472979177,0.994034413,0.940127385,-0.053907027,23.06032643,10.50621442,-12.554112,3.605551275,0.210907748,0.89785298,-0.686945232,1
878,2,3,0.148291707,-1.908573952,0.993660156,0.992551153,-0.001109003,24.92548838,23.06527256,-1.860215819,8.062257748,-0.55796706,-0.486549086,-0.071417974,0
879,2,19,0.088883288,-2.420431138,0.994897173,0.995040825,0.000143652,33.97906564,31.27936518,-2.699700466,7.211102551,0.383106892,0.463322151,-0.080215259,1
880,2,9,0.000879996,-7.035592744,0.991390604,0.985358566,-0.006032037,22.54603844,21.09398141,-1.452057034,8.062257748,-0.313117116,0.10243604,-0.415553156,1
881,2,109,0.001348191,-6.608991888,0.001261683,0.00101147,-0.000250213,-4.890642861,-4.693333412,0.197309449,0,0.980679117,0.981549548,-0.000870432,0
882,4,21,0.001092537,-6.819252484,0.9976096,0.99741398,-0.00019562,48.87598278,43.1871545,-5.688828277,1.414213562,0.610728486,0.782728019,-0.171999533,1
883,2,59,0.002912938,-5.838592961,0.992115634,0.992306723,0.000191088,16.85089619,15.84410993,-1.006786267,0,-0.976811875,0.907248829,-1.884060703,0
884,2,45,0.00078235,-7.153208173,0.010056674,0.00610544,-0.003951234,-10.39893981,-13.38952022,-2.990580415,3.605551275,-0.950166539,-0.609934739,-0.3402318,1
885,4,41,0.000854638,-7.064832846,0.996941789,0.996692183,-0.000249605,53.3047526,52.62090551,-0.683847091,0,-0.861286124,0.897731096,-1.75901722,0
886,2,13,0.956054628,-0.044940225,0.991864708,0.991836171,-2.85E-05,22.09779546,22.05322504,-0.044570419,0,0.732208629,0.407728146,0.324480483,0
887,2,15,0.001,-6.907755279,0.995117253,0.99452036,-0.000596893,33.03175204,29.59390331,-3.437848731,2,-0.419455116,-0.193241848,-0.226213268,1
888,2,27,0.001180419,-6.741885918,0.982292209,0.979469098,-0.002823111,16.45176947,15.99597971,-0.455789759,0,-0.608355602,0.416107335,-1.024462937,1
889,4,77,0.000994271,-6.913500619,0.998490802,0.998368619,-0.000122183,18.53591643,14.96481281,-3.571103618,5.099019514,0.916827868,-0.957052044,1.873879912,0
890,2,43,0.008711306,-4.743133513,0.988253842,0.981439475,-0.006814367,20.38850666,15.09552688,-5.292979778,5,0.209537038,-0.188267904,0.397804942,1
891,4,33,0.00070223,-7.261249368,0.980351623,0.805573095,-0.174778527,21.01421313,7.753253523,-13.26095961,3,-0.82970591,0.808039025,-1.637744934,1
892,2,97,0.455266595,-0.786872109,0.974328071,0.906603214,-0.067724857,2.472626553,0.920541375,-1.552085178,7.810249676,0.971284152,0.960690401,0.010593752,0
893,4,37,0.001169675,-6.751029222,0.997364571,0.997690475,0.000325904,49.85061026,48.06798483,-1.782625428,0,0.276140658,-0.862166316,1.138306974,0
894,2,3,0.040334046,-3.210559356,0.993697811,0.992976853,-0.000720958,26.35027136,25.05039247,-1.299878892,3,-0.098411102,0.825769712,-0.924180814,0
895,2,55,0.001078727,-6.831974001,0.074895747,0.017053122,-0.057842625,-3.018016513,-4.503679246,-1.485662733,2.236067977,0.698680732,0.999170011,-0.30048928,0
896,4,9,0.00127348,-6.666001685,0.997408964,0.997508863,9.99E-05,55.34192054,54.74364609,-0.598274447,0,0.55985419,0.296695548,0.263158643,0
897,4,47,0.024497941,-3.7091662,0.995221334,0.995224701,3.37E-06,18.89368272,13.69226421,-5.20141851,7.071067812,0.210941251,0.248803062,-0.037861811,0
898,2,65,0.006075847,-5.103433882,0.994777492,0.985845563,-0.00893193,50.63908354,40.0208662,-10.61821734,9.219544457,-0.795909788,-0.940511531,0.144601743,1
899,3,49,0.0008836,-7.031506245,0.984652113,0.98156325,-0.003088863,21.46158689,20.39830986,-1.063277023,0,0.955971444,0.481194838,0.474776606,0
900,2,21,0.168323219,-1.781869226,0.994171963,0.993981496,-0.000190467,23.37257144,23.33283553,-0.039735912,0,0.704794893,0.545425571,0.159369322,0
901,2,81,0.001,-6.907755279,0.010236028,0.005890737,-0.004345291,-6.382642399,-7.308883231,-0.926240831,7.280109889,0.985556337,0.974172266,0.011384072,1
902,4,7,0.008293993,-4.79222378,0.996995993,0.996438813,-0.00055718,44.15144793,40.76466988,-3.386778056,2.236067977,0.258186348,0.268887608,-0.01070126,1
903,4,35,0.000738591,-7.210766537,0.989612872,0.969808094,-0.019804778,12.83427025,10.51169288,-2.322577369,5,-0.658395479,-0.228870349,-0.42952513,1
904,4,61,0.000876598,-7.039462249,0.986990791,0.987675931,0.00068514,15.82542676,15.25503718,-0.570389581,0,0.967618451,0.527999725,0.439618726,0
905,4,9,0.004951051,-5.308155314,0.998064699,0.997833164,-0.000231535,53.65960317,46.74928217,-6.910320999,6.403124237,0.417063498,-0.137526441,0.55458994,1
906,4,1,0.553228438,-0.591984274,0.996843524,0.9966866,-0.000156924,44.28489782,43.89536637,-0.389531454,0,-0.009172551,0.144641507,-0.153814058,0
907,2,33,0.001066833,-6.843060908,0.991806056,0.991771559,-3.45E-05,18.73747994,15.21463946,-3.522840476,13.45362405,0.474476335,0.351410263,0.123066072,0
908,2,51,0.001,-6.907755279,0.656017071,0.632132541,-0.02388453,2.462666321,0.803380886,-1.659285435,10.81665383,-0.756560051,-0.204670497,-0.551889554,0
909,2,13,0.001175669,-6.745917517,0.995071762,0.995021727,-5.00E-05,27.00859698,26.33302347,-0.675573514,0,-0.620403744,0.411628008,-1.032031752,0
910,2,67,0.976132452,-0.024156992,0.226596753,0.224868475,-0.001728277,-6.412908565,-6.461725293,-0.048816728,0,-0.71706797,-0.605614878,-0.111453092,0
911,4,13,0.001,-6.907755279,0.996037293,0.996092387,5.51E-05,42.02192015,41.44135626,-0.58056389,3.16227766,0.031402989,0.182791662,-0.151388673,1
912,4,17,0.03848223,-3.257558699,0.997960923,0.997465168,-0.000495754,45.61880265,43.47233187,-2.146470777,10.29563014,0.497804211,-0.339937552,0.837741764,0
913,2,19,0.000562853,-7.48249278,0.990428701,0.983600115,-0.006828586,23.7766645,18.62164143,-5.155023066,3.605551275,0.369519076,0.817352887,-0.447833811,1
914,4,27,0.001201157,-6.724470317,0.99798203,0.99781965,-0.00016238,62.32971017,48.43140398,-13.89830618,5.099019514,0.715550648,-0.838541774,1.554092423,0
915,3,13,0.001250939,-6.683861106,0.995841709,0.995733182,-0.000108528,35.38632795,32.1623922,-3.223935755,1.414213562,0.166875211,0.176402653,-0.009527442,0
916,2,67,0.001056047,-6.85322299,0.944466042,0.949774055,0.005308013,24.15522082,19.06282595,-5.092394871,4,0.450433552,0.724144591,-0.27371104,0
917,2,81,0.002581512,-5.959380061,0.997089841,0.996693896,-0.000395946,21.65131946,19.33819151,-2.31312795,9.219544457,0.301688564,-0.995068794,1.296757357,0
918,2,39,0.019662147,-3.929059944,0.99397431,0.993192755,-0.000781554,39.25697771,37.12801598,-2.128961734,1,0.713661104,-0.456456766,1.17011787,1
